"trainer/global_step","best style a mix - _step","best style a mix - _step__MIN","best style a mix - _step__MAX","best style a mix - train_mse_epoch","best style a mix - train_mse_epoch__MIN","best style a mix - train_mse_epoch__MAX","best curve a mix - _step","best curve a mix - _step__MIN","best curve a mix - _step__MAX","best curve a mix - train_mse_epoch","best curve a mix - train_mse_epoch__MIN","best curve a mix - train_mse_epoch__MAX","best curve a meta - _step","best curve a meta - _step__MIN","best curve a meta - _step__MAX","best curve a meta - train_mse_epoch","best curve a meta - train_mse_epoch__MIN","best curve a meta - train_mse_epoch__MAX","best style a meta - _step","best style a meta - _step__MIN","best style a meta - _step__MAX","best style a meta - train_mse_epoch","best style a meta - train_mse_epoch__MIN","best style a meta - train_mse_epoch__MAX"
"22250","22250","22250","22250","0.0019641269749030472","0.0019641269749030472","0.0019641269749030472","22250","22250","22250","0.010175557332485914","0.010175557332485914","0.010175557332485914","22250","22250","22250","0.021033643535524605","0.021033643535524605","0.021033643535524605","22250","22250","22250","0.0034842527583241463","0.0034842527583241463","0.0034842527583241463"
"22500","22500","22500","22500","0.0019629432516172526","0.0019629432516172526","0.0019629432516172526","22500","22500","22500","0.010256106559187173","0.010256106559187173","0.010256106559187173","22500","22500","22500","0.024591283670067788","0.024591283670067788","0.024591283670067788","22500","22500","22500","0.0034966045174747704","0.0034966045174747704","0.0034966045174747704"
"22750","22750","22750","22750","0.0019527805252000689","0.0019527805252000689","0.0019527805252000689","22750","22750","22750","0.010557280357927084","0.010557280357927084","0.010557280357927084","22750","22750","22750","0.02108739344626665","0.02108739344626665","0.02108739344626665","22750","22750","22750","0.0034498479530215265","0.0034498479530215265","0.0034498479530215265"
"23000","23000","23000","23000","0.0019455489562824368","0.0019455489562824368","0.0019455489562824368","23000","23000","23000","0.010192395336180925","0.010192395336180925","0.010192395336180925","23000","23000","23000","0.02049664110392332","0.02049664110392332","0.02049664110392332","23000","23000","23000","0.0033987043000757696","0.0033987043000757696","0.0033987043000757696"
"23250","23250","23250","23250","0.0019243080448359251","0.0019243080448359251","0.0019243080448359251","23250","23250","23250","0.010880715673416853","0.010880715673416853","0.010880715673416853","23250","23250","23250","0.020669636350870133","0.020669636350870133","0.020669636350870133","23250","23250","23250","0.003362883961573243","0.003362883961573243","0.003362883961573243"
"23500","23500","23500","23500","0.0019266156926751137","0.0019266156926751137","0.0019266156926751137","23500","23500","23500","0.010199287644773722","0.010199287644773722","0.010199287644773722","23500","23500","23500","0.02038288564234972","0.02038288564234972","0.02038288564234972","23500","23500","23500","0.003339975242316723","0.003339975242316723","0.003339975242316723"
"23750","23750","23750","23750","0.0019128352461382746","0.0019128352461382746","0.0019128352461382746","23750","23750","23750","0.010044171425700188","0.010044171425700188","0.010044171425700188","23750","23750","23750","0.020008672152459623","0.020008672152459623","0.020008672152459623","23750","23750","23750","0.0032655689414590595","0.0032655689414590595","0.0032655689414590595"
"24000","24000","24000","24000","0.0019723036125302313","0.0019723036125302313","0.0019723036125302313","24000","24000","24000","0.010040081493556499","0.010040081493556499","0.010040081493556499","24000","24000","24000","0.01985584913790226","0.01985584913790226","0.01985584913790226","24000","24000","24000","0.003246223034337163","0.003246223034337163","0.003246223034337163"
"24250","24250","24250","24250","0.0032921620668843387","0.0032921620668843387","0.0032921620668843387","24250","24250","24250","0.010063098385930062","0.010063098385930062","0.010063098385930062","24250","24250","24250","0.020183775387704373","0.020183775387704373","0.020183775387704373","24250","24250","24250","0.0032276901617646217","0.0032276901617646217","0.0032276901617646217"
"24500","24500","24500","24500","0.00263089909106493","0.00263089909106493","0.00263089909106493","24500","24500","24500","0.025594713116437198","0.025594713116437198","0.025594713116437198","24500","24500","24500","0.019571101757884027","0.019571101757884027","0.019571101757884027","24500","24500","24500","0.030111195722222327","0.030111195722222327","0.030111195722222327"
"24750","24750","24750","24750","0.002171081697382033","0.002171081697382033","0.002171081697382033","24750","24750","24750","0.013961956448853017","0.013961956448853017","0.013961956448853017","24750","24750","24750","0.02017241662889719","0.02017241662889719","0.02017241662889719","24750","24750","24750","0.011418589545786381","0.011418589545786381","0.011418589545786381"
"25001","25001","25001","25001","0.002039267217926681","0.002039267217926681","0.002039267217926681","25001","25001","25001","0.011606100141257047","0.011606100141257047","0.011606100141257047","25001","25001","25001","0.01945544794201851","0.01945544794201851","0.01945544794201851","25001","25001","25001","0.006114343119412661","0.006114343119412661","0.006114343119412661"
"25250","25250","25250","25250","0.001977264805138111","0.001977264805138111","0.001977264805138111","25250","25250","25250","0.011222903700172902","0.011222903700172902","0.011222903700172902","25250","25250","25250","0.02729864702373743","0.02729864702373743","0.02729864702373743","25250","25250","25250","0.004614712920039892","0.004614712920039892","0.004614712920039892"
"25500","25500","25500","25500","0.0019233591549098492","0.0019233591549098492","0.0019233591549098492","25500","25500","25500","0.011030623600631952","0.011030623600631952","0.011030623600631952","25500","25500","25500","0.019399436527490616","0.019399436527490616","0.019399436527490616","25500","25500","25500","0.004015005819126964","0.004015005819126964","0.004015005819126964"
"25750","25750","25750","25750","0.0019365268168970943","0.0019365268168970943","0.0019365268168970943","25750","25750","25750","0.011218909124284982","0.011218909124284982","0.011218909124284982","25750","25750","25750","0.018916432535648346","0.018916432535648346","0.018916432535648346","25750","25750","25750","0.003777179139107466","0.003777179139107466","0.003777179139107466"
"26000","26000","26000","26000","0.0023582752231508493","0.0023582752231508493","0.0023582752231508493","26000","26000","26000","0.010701264967024325","0.010701264967024325","0.010701264967024325","26000","26000","26000","0.0187948817640543","0.0187948817640543","0.0187948817640543","26000","26000","26000","0.0035885868851095438","0.0035885868851095438","0.0035885868851095438"
"26250","26250","26250","26250","0.0019768217876553534","0.0019768217876553534","0.0019768217876553534","26250","26250","26250","0.011878539600223302","0.011878539600223302","0.011878539600223302","26250","26250","26250","0.018685227105021476","0.018685227105021476","0.018685227105021476","26250","26250","26250","0.0034814814563840627","0.0034814814563840627","0.0034814814563840627"
"26500","26500","26500","26500","0.00191934874355793","0.00191934874355793","0.00191934874355793","26500","26500","26500","0.010470658104121684","0.010470658104121684","0.010470658104121684","26500","26500","26500","0.01881716696768999","0.01881716696768999","0.01881716696768999","26500","26500","26500","0.0034135542292147874","0.0034135542292147874","0.0034135542292147874"
"26750","26750","26750","26750","0.001902810874953866","0.001902810874953866","0.001902810874953866","26750","26750","26750","0.010409129446744918","0.010409129446744918","0.010409129446744918","26750","26750","26750","0.018732075505703688","0.018732075505703688","0.018732075505703688","26750","26750","26750","0.0033507799968123435","0.0033507799968123435","0.0033507799968123435"
"27000","27000","27000","27000","0.0018841786615550519","0.0018841786615550519","0.0018841786615550519","27000","27000","27000","0.010893394995480777","0.010893394995480777","0.010893394995480777","27000","27000","27000","0.018516049015522004","0.018516049015522004","0.018516049015522004","27000","27000","27000","0.0033096489798277616","0.0033096489798277616","0.0033096489798277616"
"27250","27250","27250","27250","0.001873980683647096","0.001873980683647096","0.001873980683647096","27250","27250","27250","0.010462429463863374","0.010462429463863374","0.010462429463863374","27250","27250","27250","0.01849835886210203","0.01849835886210203","0.01849835886210203","27250","27250","27250","0.003273936638236046","0.003273936638236046","0.003273936638236046"
"27500","27500","27500","27500","0.0018571076860651374","0.0018571076860651374","0.0018571076860651374","27500","27500","27500","0.010381798738241195","0.010381798738241195","0.010381798738241195","27500","27500","27500","0.018105596055090427","0.018105596055090427","0.018105596055090427","27500","27500","27500","0.003244010405614972","0.003244010405614972","0.003244010405614972"
"27750","27750","27750","27750","0.0018494014771655203","0.0018494014771655203","0.0018494014771655203","27750","27750","27750","0.010871384064853192","0.010871384064853192","0.010871384064853192","27750","27750","27750","0.018295630025863648","0.018295630025863648","0.018295630025863648","27750","27750","27750","0.0031882646791636946","0.0031882646791636946","0.0031882646791636946"
"28000","28000","28000","28000","0.001854595679603517","0.001854595679603517","0.001854595679603517","28000","28000","28000","0.010149024073407054","0.010149024073407054","0.010149024073407054","28000","28000","28000","0.018474341474473476","0.018474341474473476","0.018474341474473476","28000","28000","28000","0.0032093018565326928","0.0032093018565326928","0.0032093018565326928"
"28250","28250","28250","28250","0.001840684033371508","0.001840684033371508","0.001840684033371508","28250","28250","28250","0.010570600467920303","0.010570600467920303","0.010570600467920303","28250","28250","28250","0.022773012317717077","0.022773012317717077","0.022773012317717077","28250","28250","28250","0.003143965058401227","0.003143965058401227","0.003143965058401227"
"28500","28500","28500","28500","0.0018397897722199558","0.0018397897722199558","0.0018397897722199558","28500","28500","28500","0.010111089915782212","0.010111089915782212","0.010111089915782212","28500","28500","28500","0.020197538948059084","0.020197538948059084","0.020197538948059084","28500","28500","28500","0.0031228301130235194","0.0031228301130235194","0.0031228301130235194"
"28750","28750","28750","28750","0.0021141421616077422","0.0021141421616077422","0.0021141421616077422","28750","28750","28750","0.010114069010317325","0.010114069010317325","0.010114069010317325","28750","28750","28750","0.018339605194330217","0.018339605194330217","0.018339605194330217","28750","28750","28750","0.0030995104152709246","0.0030995104152709246","0.0030995104152709246"
"29000","29000","29000","29000","0.0018925787901505828","0.0018925787901505828","0.0018925787901505828","29000","29000","29000","0.009898156109824776","0.009898156109824776","0.009898156109824776","29000","29000","29000","0.01817355137914419","0.01817355137914419","0.01817355137914419","29000","29000","29000","0.0030849221404641866","0.0030849221404641866","0.0030849221404641866"
"29250","29250","29250","29250","0.0019010303599759936","0.0019010303599759936","0.0019010303599759936","29250","29250","29250","0.009972908408194781","0.009972908408194781","0.009972908408194781","29250","29250","29250","0.0176170546323061","0.0176170546323061","0.0176170546323061","29250","29250","29250","0.003067943266034126","0.003067943266034126","0.003067943266034126"
"29500","29500","29500","29500","0.0017987194873392582","0.0017987194873392582","0.0017987194873392582","29500","29500","29500","0.01017786218598485","0.01017786218598485","0.01017786218598485","29500","29500","29500","0.01763112257570028","0.01763112257570028","0.01763112257570028","29500","29500","29500","0.0030516486920416355","0.0030516486920416355","0.0030516486920416355"
